order_item_id,order_id,product_id,quantity,unit_price
191069,92256,1023,1,388.43
191070,92256,4253,2,367.41
191071,92257,929,3,194.68
191072,92257,223,3,243.42
191073,92257,528,2,260.11
191074,92258,2312,1,332.24
191075,92258,1531,1,457.1
191076,92259,98,3,86.26
191077,92259,4237,2,202.2
191078,92260,2386,1,295.94
191079,92260,1522,1,71.8
191080,92260,2998,2,488.28
191081,92261,3739,2,470.08
191082,92261,1403,3,97.23
191083,92261,3703,3,67.05
191084,92262,3992,3,312.64
191085,92262,1526,3,351.75
191086,92262,3624,3,69.69
191087,92263,247,1,410.61
191088,92264,3157,1,324.83
191089,92264,4070,2,329.32
191090,92264,598,1,326.62
191091,92264,4517,2,469.34
191092,92265,3116,2,81.74
191093,92265,718,3,151.05
191094,92265,4211,1,10.72
191095,92266,2504,1,294.67
191096,92266,288,1,489.23
191097,92266,369,1,40.51
191098,92267,1143,2,61.03
191099,92268,869,1,424.93
191100,92269,146,2,58.87
191101,92269,3484,3,167.02
191102,92270,2788,3,126.45
191103,92270,1645,3,127.3
191104,92270,436,1,127.09
191105,92271,4918,1,376.21
191106,92271,2137,3,344.69
191107,92272,3606,2,405.96
191108,92272,1705,3,317.18
191109,92273,3758,3,266.98
191110,92273,1125,1,363.83
191111,92273,3243,2,459.66
191112,92274,4297,1,330.62
191113,92274,3077,2,375.29
191114,92274,1920,3,250.4
191115,92275,1312,1,233.28
191116,92275,481,3,33.96
191117,92276,3133,2,5.33
191118,92276,1669,3,279.09
191119,92277,2250,1,442.31
191120,92277,2072,3,499.53
191121,92277,2299,3,395.02
191122,92278,3946,1,291.9
191123,92278,3161,2,195.61
191124,92278,1687,2,55.25
191125,92279,4943,3,19.1
191126,92279,669,1,347.46
191127,92279,1088,3,428.64
191128,92280,1290,1,455.32
191129,92280,2461,2,192.03
191130,92281,4068,1,479.75
191131,92281,1732,2,145.43
191132,92282,3748,2,10.96
191133,92282,4852,1,269.41
191134,92283,4593,1,42.99
191135,92283,2849,3,401.38
191136,92283,3798,1,405.49
191137,92284,110,1,336.78
191138,92284,3658,3,380.85
191139,92285,519,1,325.8
191140,92286,4892,3,433.13
191141,92286,870,1,58.05
191142,92286,4284,2,131.29
191143,92287,1358,1,187.88
191144,92287,2921,2,226.67
191145,92288,2653,1,171.8
191146,92288,4195,2,197.55
191147,92289,2184,1,283.08
191148,92290,4856,2,226.68
191149,92290,3140,2,251.95
191150,92290,3079,2,455.97
191151,92290,8,2,91.8
191152,92291,3202,3,97.96
191153,92291,1441,2,485.52
191154,92292,3307,1,170.87
191155,92293,2470,1,485.11
191156,92293,3410,1,151.78
191157,92293,3807,3,443.06
191158,92293,1085,2,407.68
191159,92294,1863,3,112.31
191160,92294,2395,3,352.49
191161,92295,1082,3,330.79
191162,92295,2489,3,289.68
191163,92296,4944,1,222.81
191164,92296,2646,2,147.84
191165,92297,129,1,470.18
191166,92297,1146,2,84.35
191167,92297,2664,1,417.78
191168,92298,1684,1,429.96
191169,92298,3906,2,174.96
191170,92299,3385,2,457.36
191171,92299,1854,1,25.95
191172,92299,2805,1,190.1
191173,92300,953,3,172.82
191174,92300,4529,1,57.81
191175,92300,622,3,224.08
191176,92301,1926,1,417.81
191177,92302,4606,1,281.67
191178,92302,4843,3,338.49
191179,92303,3516,1,130.77
191180,92303,2348,2,317.0
191181,92303,629,2,278.13
191182,92304,768,3,367.77
191183,92305,3705,3,68.09
191184,92305,835,3,409.64
191185,92306,3620,1,55.97
191186,92306,1638,1,438.39
191187,92307,1809,1,111.19
191188,92308,1363,2,375.09
191189,92308,2968,1,490.95
191190,92309,390,1,198.62
191191,92309,3336,1,455.3
191192,92310,2337,1,209.7
191193,92310,2213,2,183.87
191194,92311,4400,1,360.18
191195,92311,3078,3,288.47
191196,92312,3717,3,228.55
191197,92312,4206,2,62.32
191198,92312,2163,1,245.22
191199,92313,888,2,54.88
191200,92313,3560,3,185.39
191201,92314,2990,1,167.99
191202,92314,1921,1,446.24
191203,92315,3460,2,420.46
191204,92316,4568,1,371.22
191205,92316,2502,2,411.43
191206,92316,134,3,463.71
191207,92316,1092,2,296.48
191208,92317,4717,3,363.59
191209,92318,3869,1,328.83
191210,92318,1909,2,370.18
191211,92319,3314,3,30.3
191212,92319,4893,1,406.97
191213,92320,2124,2,328.15
191214,92321,1427,1,419.91
191215,92322,1475,3,251.32
191216,92322,3689,3,68.92
191217,92323,3654,2,262.1
191218,92324,2237,2,38.25
191219,92324,4674,1,494.13
191220,92325,1240,3,335.52
191221,92325,3947,3,347.84
191222,92325,2677,3,327.37
191223,92326,4138,1,207.88
191224,92327,3467,2,479.5
191225,92328,3427,2,227.63
191226,92329,3680,1,251.65
191227,92329,2385,2,432.16
191228,92329,60,1,104.15
191229,92330,566,1,133.84
191230,92331,4135,2,82.63
191231,92332,3821,3,67.02
191232,92333,3422,1,78.65
191233,92334,2153,1,103.29
191234,92335,1267,1,166.92
191235,92335,2619,2,142.23
191236,92336,382,1,188.03
191237,92337,2233,1,455.38
191238,92337,3873,1,107.14
191239,92338,2083,2,495.34
191240,92339,3223,3,39.47
191241,92340,4452,1,6.36
191242,92341,973,2,9.92
191243,92341,2052,1,283.65
191244,92341,3079,3,455.97
191245,92342,220,1,420.07
191246,92342,2695,3,255.3
191247,92342,3578,3,138.83
191248,92343,2715,2,384.39
191249,92344,3861,3,320.15
191250,92344,3622,3,308.37
191251,92345,1847,2,367.98
191252,92346,1576,3,172.39
191253,92346,431,3,189.88
191254,92347,3831,1,258.44
191255,92347,2578,2,231.09
191256,92347,686,2,389.0
191257,92347,3638,3,447.16
191258,92348,542,2,214.77
191259,92348,216,3,66.89
191260,92349,1019,1,66.43
191261,92350,3185,2,31.85
191262,92350,4720,3,358.31
191263,92351,1160,1,449.23
191264,92351,1627,3,208.25
191265,92351,1897,3,490.56
191266,92351,856,1,364.08
191267,92352,1693,3,400.42
191268,92352,3665,2,414.87
191269,92353,4104,2,180.32
191270,92353,4002,3,433.86
191271,92353,4550,3,367.21
191272,92354,1739,3,483.44
191273,92354,23,1,447.96
191274,92354,1540,3,42.51
191275,92354,3691,2,416.51
191276,92355,2248,3,414.95
191277,92355,1596,2,485.62
191278,92355,2280,2,267.76
191279,92356,3841,1,488.87
191280,92356,245,2,247.6
191281,92356,1330,2,79.29
191282,92356,4152,2,24.42
191283,92357,4845,3,86.09
191284,92357,2930,3,153.58
191285,92358,2793,1,470.04
191286,92358,956,3,89.01
191287,92359,2651,3,166.3
191288,92359,4370,3,268.19
191289,92360,3149,2,346.63
191290,92360,4215,3,337.56
191291,92360,628,2,170.57
191292,92360,1673,1,119.93
191293,92361,2776,1,320.22
191294,92362,2905,2,28.13
191295,92362,466,2,50.78
191296,92362,1601,3,19.8
191297,92363,4682,3,61.92
191298,92363,3613,1,134.21
191299,92364,1949,2,349.27
191300,92364,3953,1,379.17
191301,92364,4563,3,298.62
191302,92365,2200,1,31.72
191303,92366,99,3,465.46
191304,92367,4555,2,73.1
191305,92367,4112,1,98.47
191306,92368,1222,1,295.72
191307,92368,4564,3,176.36
191308,92368,366,3,144.69
191309,92369,3060,1,126.91
191310,92369,241,2,128.12
191311,92369,3742,3,383.9
191312,92370,1510,1,16.8
191313,92371,3212,2,305.12
191314,92372,4104,2,180.32
191315,92373,511,2,251.46
191316,92373,3466,1,364.36
191317,92373,1919,2,60.75
191318,92374,2016,3,304.89
191319,92374,2080,3,84.1
191320,92375,4869,2,146.57
191321,92375,522,1,53.37
191322,92376,3207,3,256.94
191323,92376,4501,1,478.27
191324,92376,387,1,76.85
191325,92377,2737,3,14.29
191326,92378,1859,3,33.47
191327,92378,4517,2,469.34
191328,92379,1924,1,128.81
191329,92379,4318,3,82.69
191330,92380,205,1,361.8
191331,92380,2378,2,117.56
191332,92380,1412,2,236.66
191333,92381,2185,1,279.89
191334,92381,2479,1,269.49
191335,92382,3950,3,241.88
191336,92382,3377,1,387.47
191337,92382,4879,1,290.05
191338,92383,2686,2,418.39
191339,92384,4373,1,413.15
191340,92385,449,3,175.89
191341,92386,2780,3,384.54
191342,92386,1121,2,469.49
191343,92386,2311,3,328.33
191344,92387,2738,1,126.58
191345,92387,2347,1,62.0
191346,92387,4824,1,65.49
191347,92388,1256,3,97.15
191348,92388,2059,3,456.42
191349,92389,2096,1,159.25
191350,92390,25,3,419.35
191351,92390,4950,3,281.87
191352,92390,3113,2,301.76
191353,92390,694,3,363.69
191354,92391,3182,2,296.4
191355,92391,2523,3,467.15
191356,92392,1859,2,33.47
191357,92392,2151,1,47.1
191358,92392,4834,2,342.23
191359,92393,4791,3,207.15
191360,92394,3394,1,446.53
191361,92394,3233,3,306.91
191362,92394,3909,3,353.5
191363,92395,2930,3,153.58
191364,92395,2197,2,165.65
191365,92396,1099,2,316.41
191366,92396,3379,3,227.15
191367,92397,1864,2,363.06
191368,92398,3386,1,346.42
191369,92398,4228,1,395.08
191370,92398,4520,2,323.3
191371,92399,2020,3,230.39
191372,92399,213,1,205.36
191373,92399,143,1,294.16
191374,92400,171,2,193.71
191375,92400,3420,3,194.94
191376,92401,2817,3,68.76
191377,92401,346,1,446.66
191378,92402,1371,1,313.73
191379,92402,3238,3,353.19
191380,92403,701,3,321.19
191381,92404,936,2,185.8
191382,92405,3191,1,105.79
191383,92406,4767,1,53.18
191384,92407,3551,2,143.98
191385,92407,224,3,82.08
191386,92408,933,2,427.39
191387,92408,4718,1,129.09
191388,92409,4729,3,440.83
191389,92409,13,3,394.57
191390,92409,684,3,52.88
191391,92410,3666,2,481.11
191392,92410,1097,3,494.49
191393,92411,1496,1,343.96
191394,92411,1211,3,221.61
191395,92412,2365,3,213.95
191396,92412,2164,1,229.5
191397,92412,1857,3,366.74
191398,92413,2786,3,36.44
191399,92413,2983,1,393.15
191400,92414,59,2,434.41
191401,92414,3678,3,79.28
191402,92415,2242,3,487.1
191403,92415,4475,3,495.28
191404,92416,334,3,421.99
191405,92416,930,1,292.58
191406,92417,740,1,290.19
191407,92417,4333,2,302.41
191408,92417,1216,2,211.07
191409,92418,35,2,141.33
191410,92418,2137,1,344.69
191411,92418,473,3,265.02
191412,92418,2645,3,109.88
191413,92419,1221,3,366.68
191414,92419,3109,1,70.97
191415,92420,4944,2,222.81
191416,92420,1719,1,279.73
191417,92421,3927,1,318.0
191418,92422,83,2,326.18
191419,92423,3106,1,300.95
191420,92424,1510,2,16.8
191421,92424,3846,1,132.46
191422,92424,3488,2,459.74
191423,92425,3310,2,344.9
191424,92425,559,2,358.21
191425,92426,4439,3,450.59
191426,92426,4923,3,334.06
191427,92427,4290,3,359.94
191428,92427,1888,2,293.54
191429,92428,781,1,478.76
191430,92428,4352,3,225.72
191431,92428,3352,1,339.98
191432,92429,3237,1,478.81
191433,92430,2059,1,456.42
191434,92431,252,2,20.75
191435,92432,4562,2,303.03
191436,92432,1423,3,433.26
191437,92432,514,3,71.57
191438,92432,958,2,74.52
191439,92433,3832,1,314.12
191440,92433,2687,1,432.2
191441,92434,616,1,25.77
191442,92434,880,1,144.7
191443,92434,661,3,46.53
191444,92435,3414,2,179.02
191445,92435,1962,1,301.51
191446,92435,2683,1,34.97
191447,92436,3586,1,358.25
191448,92436,762,3,442.56
191449,92437,1540,1,42.51
191450,92438,918,3,55.89
191451,92438,1385,1,9.59
191452,92439,777,3,243.02
191453,92440,3973,3,449.55
191454,92441,2143,3,122.94
191455,92441,4389,2,275.97
191456,92441,2414,2,130.2
191457,92442,901,1,89.7
191458,92442,2197,3,165.65
191459,92442,9,3,474.61
191460,92443,3910,2,250.96
191461,92443,201,2,232.73
191462,92444,3461,1,232.55
191463,92445,1412,2,236.66
191464,92446,3364,1,412.47
191465,92446,1315,1,211.46
191466,92446,2703,3,205.39
191467,92447,861,3,366.74
191468,92448,2243,1,338.2
191469,92449,4851,3,376.95
191470,92450,40,3,260.06
191471,92450,4739,1,180.96
191472,92451,4718,3,129.09
191473,92452,2391,3,371.32
191474,92452,495,1,252.81
191475,92452,2369,1,185.77
191476,92453,259,3,94.3
191477,92454,1663,1,213.14
191478,92454,2842,2,306.42
191479,92454,2723,1,318.85
191480,92455,3349,3,158.7
191481,92455,3458,3,160.02
191482,92456,2338,2,458.5
191483,92456,397,1,391.46
191484,92456,1297,3,375.27
191485,92457,4173,2,413.02
191486,92457,221,1,436.09
191487,92457,643,1,447.66
191488,92458,2607,3,493.5
191489,92459,3622,3,308.37
191490,92460,3548,3,8.93
191491,92461,4826,1,289.77
191492,92462,3037,3,128.83
191493,92462,3991,3,231.72
191494,92462,2854,1,370.52
191495,92463,4333,1,302.41
191496,92464,347,2,29.98
191497,92464,2587,2,140.3
191498,92465,1244,2,49.83
191499,92465,4256,2,461.07
191500,92466,3497,3,55.88
191501,92467,1004,1,7.48
191502,92467,694,3,363.69
191503,92468,4135,1,82.63
191504,92468,4449,2,166.3
191505,92469,1749,1,335.87
191506,92469,1976,3,426.25
191507,92470,719,2,236.44
191508,92470,2695,1,255.3
191509,92471,2114,1,455.81
191510,92471,4408,1,472.1
191511,92471,3112,2,394.79
191512,92472,4911,2,157.09
191513,92472,2649,1,383.01
191514,92473,3657,3,404.91
191515,92474,109,2,214.08
191516,92475,4485,1,18.94
191517,92476,1326,2,361.96
191518,92476,2380,2,294.54
191519,92476,1933,3,191.18
191520,92477,2212,1,480.12
191521,92477,3914,1,269.63
191522,92478,573,3,423.69
191523,92478,3643,3,321.33
191524,92478,1069,2,103.76
191525,92479,2989,3,11.57
191526,92480,2705,3,298.09
191527,92480,455,1,174.68
191528,92481,1944,1,385.71
191529,92481,1411,3,142.82
191530,92482,2176,1,254.03
191531,92482,1800,1,285.74
191532,92482,333,1,444.57
191533,92483,803,2,369.23
191534,92484,636,1,45.56
191535,92484,1522,2,71.8
191536,92484,4400,1,360.18
191537,92485,1758,2,6.65
191538,92485,2537,3,307.55
191539,92485,4659,3,466.23
191540,92486,3205,2,264.34
191541,92487,2204,1,432.1
191542,92487,203,3,308.48
191543,92487,2594,2,282.21
191544,92488,4216,2,219.38
191545,92489,3210,1,162.29
191546,92489,4175,1,231.58
191547,92489,1169,3,377.97
191548,92490,4612,2,392.23
191549,92490,4625,2,299.37
191550,92490,4273,1,304.07
191551,92491,2207,1,296.99
191552,92491,853,2,448.8
191553,92491,3029,1,94.38
191554,92492,2412,3,112.77
191555,92492,1378,1,103.33
191556,92493,3654,2,262.1
191557,92494,3796,2,57.74
191558,92495,3238,1,353.19
191559,92495,2885,3,30.9
191560,92495,2945,1,431.48
191561,92496,2630,3,461.03
191562,92497,807,2,243.67
191563,92497,2013,1,290.39
191564,92497,4297,3,330.62
191565,92497,4234,1,132.04
191566,92498,567,3,267.56
191567,92499,2423,2,280.13
191568,92499,3849,1,345.61
191569,92500,1660,3,359.94
191570,92500,1997,1,428.57
191571,92501,3883,2,339.8
191572,92501,4181,2,373.33
191573,92501,2495,1,223.35
191574,92501,1957,1,115.02
191575,92501,1299,2,210.62
191576,92502,3963,3,300.57
191577,92502,3591,1,53.44
191578,92503,3327,1,175.36
191579,92503,2276,3,407.75
191580,92503,775,2,193.8
191581,92503,4798,2,311.87
191582,92504,2965,3,446.29
191583,92504,1928,3,248.2
191584,92504,3762,1,334.07
191585,92505,1927,2,100.73
191586,92505,4190,3,143.3
191587,92505,247,1,410.61
191588,92506,3005,3,293.62
191589,92507,254,3,416.88
191590,92507,3911,3,158.17
191591,92508,4867,2,315.37
191592,92508,4756,3,367.24
191593,92509,1605,1,372.55
191594,92509,4504,1,232.74
191595,92510,2693,3,229.02
191596,92510,2296,2,184.98
191597,92511,3191,3,105.79
191598,92511,3577,1,185.81
191599,92512,4215,1,337.56
191600,92513,854,2,268.18
191601,92514,834,3,454.9
191602,92514,4978,2,49.79
191603,92515,3915,1,253.02
191604,92515,3861,2,320.15
191605,92515,1915,3,468.6
191606,92516,3913,2,344.61
191607,92516,2896,2,65.91
191608,92516,524,1,270.24
191609,92516,453,2,273.01
191610,92517,51,1,356.99
191611,92517,2971,2,113.93
191612,92517,3210,2,162.29
191613,92518,4465,2,483.5
191614,92518,2087,3,130.98
191615,92519,523,1,153.26
191616,92519,3016,1,209.86
191617,92519,1429,2,395.13
191618,92520,4531,1,113.07
191619,92520,1870,1,33.68
191620,92521,3405,2,241.72
191621,92521,785,2,323.98
191622,92522,2472,2,335.95
191623,92523,1512,1,161.66
191624,92523,289,1,474.81
191625,92524,1562,1,266.97
191626,92524,778,3,431.52
191627,92525,4710,3,468.42
191628,92525,1494,3,315.47
191629,92526,196,1,181.23
191630,92526,1212,1,264.67
191631,92527,3073,3,452.4
191632,92527,959,3,311.74
191633,92528,3803,3,260.8
191634,92528,3438,3,365.31
191635,92529,808,3,331.57
191636,92529,1646,1,377.42
191637,92529,1471,3,491.26
191638,92530,3387,1,87.51
191639,92531,2295,1,321.77
191640,92532,4437,1,106.21
191641,92532,3927,1,318.0
191642,92533,3665,2,414.87
191643,92534,4625,2,299.37
191644,92534,4362,3,189.01
191645,92534,1937,2,378.71
191646,92535,3422,1,78.65
191647,92536,4352,2,225.72
191648,92536,4459,3,288.9
191649,92536,2317,1,250.84
191650,92536,3427,1,227.63
191651,92537,1435,1,156.39
191652,92537,1470,1,186.02
191653,92538,4656,3,400.23
191654,92538,3503,1,276.77
191655,92539,4744,1,38.8
191656,92540,3306,2,175.95
191657,92540,4820,3,84.17
191658,92540,2879,2,269.06
191659,92541,4122,3,144.51
191660,92542,1181,3,121.18
191661,92542,2765,3,409.16
191662,92542,1088,1,428.64
191663,92543,1714,1,450.21
191664,92544,402,3,351.53
191665,92544,1066,2,180.54
191666,92545,3814,3,111.15
191667,92546,3932,1,262.18
191668,92546,2545,2,415.08
191669,92547,4737,1,401.48
191670,92547,1983,3,423.75
191671,92548,3896,3,219.15
191672,92548,1475,2,251.32
191673,92549,2775,1,16.91
191674,92549,4353,3,380.45
191675,92549,1492,2,12.03
191676,92549,4347,3,236.33
191677,92550,2434,2,251.25
191678,92550,4713,1,44.28
191679,92550,3463,2,44.86
191680,92551,1302,1,179.25
191681,92552,2283,1,251.12
191682,92552,3508,3,378.11
191683,92553,3483,1,252.67
191684,92554,351,3,356.56
191685,92555,1289,3,468.06
191686,92556,3177,2,460.08
191687,92556,1148,3,21.14
191688,92556,4934,3,94.46
191689,92557,1541,2,255.79
191690,92558,3158,1,96.18
191691,92558,3371,1,119.51
191692,92559,774,3,88.04
191693,92559,4090,2,273.62
191694,92560,3950,2,241.88
191695,92561,3539,3,307.35
191696,92561,2591,3,39.66
191697,92561,2014,2,62.01
191698,92562,1495,3,126.66
191699,92562,1911,1,114.15
191700,92563,1882,1,416.54
191701,92563,3120,1,473.12
191702,92564,15,2,395.42
191703,92564,2891,3,222.82
191704,92565,644,2,276.03
191705,92565,4054,2,145.83
191706,92565,4225,1,51.18
191707,92566,2382,1,385.86
191708,92566,1416,2,66.12
191709,92566,4342,2,59.54
191710,92567,4655,1,125.18
191711,92568,4493,3,335.0
191712,92568,1861,1,403.94
191713,92568,758,3,90.94
191714,92569,4246,2,385.16
191715,92569,783,2,339.83
191716,92570,244,3,71.69
191717,92571,1423,1,433.26
191718,92571,286,3,252.82
191719,92571,4229,3,345.32
191720,92572,3588,3,413.2
191721,92573,2273,2,96.76
191722,92573,4094,2,384.53
191723,92573,4283,2,356.72
191724,92574,602,2,425.07
191725,92575,4228,2,395.08
191726,92575,4796,2,76.24
191727,92576,3967,3,85.92
191728,92577,967,3,302.53
191729,92577,2219,1,192.84
191730,92578,1521,2,473.57
191731,92578,4485,1,18.94
191732,92578,296,3,98.03
191733,92579,2501,3,492.99
191734,92579,1515,1,37.68
191735,92579,348,3,300.08
191736,92580,3603,2,255.76
191737,92580,4209,1,69.86
191738,92581,1936,2,263.8
191739,92581,3132,1,156.5
191740,92582,770,2,248.36
191741,92583,4401,3,341.84
191742,92583,2975,2,396.58
191743,92583,1804,2,215.3
191744,92584,2462,2,220.91
191745,92584,3698,3,462.38
191746,92584,490,2,408.21
191747,92585,625,1,443.46
191748,92585,3546,2,308.5
191749,92585,191,3,448.78
191750,92586,1028,1,89.32
191751,92586,4264,1,184.0
191752,92586,807,1,243.67
191753,92587,627,3,444.4
191754,92587,3337,1,366.92
191755,92587,1828,1,278.38
191756,92587,314,1,70.13
191757,92588,1229,2,395.54
191758,92588,1313,1,252.61
191759,92589,4454,2,185.66
191760,92590,1016,1,302.89
191761,92590,3744,3,107.53
191762,92590,1684,3,429.96
191763,92591,1225,3,5.12
191764,92592,3249,1,298.16
191765,92592,4733,3,270.42
191766,92592,2534,3,304.5
191767,92593,751,2,80.98
191768,92593,4695,1,226.03
191769,92594,48,2,232.2
191770,92594,3918,1,348.71
191771,92595,4734,3,193.05
191772,92595,679,1,216.42
191773,92596,2141,2,342.11
191774,92596,195,1,124.82
191775,92596,4860,3,19.35
191776,92597,1735,1,499.12
191777,92598,4477,2,292.58
191778,92598,1016,3,302.89
191779,92598,3237,2,478.81
191780,92599,2756,2,286.07
191781,92599,511,2,251.46
191782,92600,1921,1,446.24
191783,92601,911,1,92.98
191784,92601,864,2,338.89
191785,92602,1624,1,193.08
191786,92602,3866,3,184.9
191787,92602,383,2,46.78
191788,92602,4349,2,123.38
191789,92602,3082,2,389.15
191790,92603,4710,2,468.42
191791,92604,3963,1,300.57
191792,92604,3548,3,8.93
191793,92605,198,3,492.75
191794,92605,492,1,26.05
191795,92606,4176,2,290.62
191796,92606,3708,3,124.65
191797,92607,737,2,106.81
191798,92608,3038,2,472.92
191799,92608,2975,1,396.58
191800,92608,2120,1,217.89
191801,92609,834,3,454.9
191802,92610,4080,1,484.08
191803,92610,152,3,244.33
191804,92611,2203,2,430.67
191805,92612,141,2,168.77
191806,92613,4318,3,82.69
191807,92613,761,1,51.9
191808,92614,2319,1,365.84
191809,92614,1993,1,111.46
191810,92614,3023,2,219.97
191811,92615,3526,3,464.1
191812,92615,89,2,308.39
191813,92616,585,1,214.42
191814,92617,2172,1,176.57
191815,92617,455,2,174.68
191816,92617,2142,3,91.64
191817,92618,23,3,447.96
191818,92618,502,3,428.41
191819,92619,73,3,332.93
191820,92619,335,1,377.01
191821,92620,1281,1,93.47
191822,92621,2108,2,125.05
191823,92621,3128,3,251.37
191824,92621,1071,1,344.16
191825,92621,3236,3,493.27
191826,92622,2483,2,161.4
191827,92623,1616,1,348.5
191828,92623,1551,3,198.69
191829,92624,841,3,349.08
191830,92624,3070,2,260.06
191831,92625,3286,1,323.35
191832,92626,2907,2,151.98
191833,92626,2585,2,105.71
191834,92626,4638,3,95.57
191835,92627,2024,1,37.68
191836,92628,2255,3,351.71
191837,92628,3040,2,381.69
191838,92629,1868,3,320.23
191839,92629,4972,1,381.11
191840,92629,1125,3,363.83
191841,92630,4926,2,306.09
191842,92630,1761,3,455.91
191843,92631,940,3,415.61
191844,92631,4101,3,485.82
191845,92632,1598,2,444.24
191846,92632,551,3,316.93
191847,92632,4840,1,8.49
191848,92633,3432,1,382.2
191849,92633,1227,2,180.72
191850,92633,4250,1,140.39
191851,92634,3177,2,460.08
191852,92635,1226,2,166.91
191853,92635,3885,1,114.42
191854,92636,2239,2,378.23
191855,92636,1577,1,264.72
191856,92636,3755,1,46.58
191857,92637,387,3,76.85
191858,92637,4515,3,298.54
191859,92638,4063,3,311.53
191860,92638,3802,3,203.0
191861,92639,4549,3,24.48
191862,92639,4422,3,73.0
191863,92640,4153,2,139.52
191864,92640,1274,1,289.47
191865,92641,3067,1,290.99
191866,92642,3753,3,44.32
191867,92642,4085,1,441.43
191868,92642,4051,2,404.38
191869,92642,1741,1,210.82
191870,92643,3695,1,481.77
191871,92644,2738,1,126.58
191872,92644,4788,2,386.76
191873,92645,4164,2,264.26
191874,92645,1097,1,494.49
191875,92646,4829,3,457.01
191876,92646,407,3,332.06
191877,92646,929,1,194.68
191878,92647,2464,1,325.52
191879,92647,4007,3,246.69
191880,92648,3749,1,60.57
191881,92649,644,3,276.03
191882,92650,869,1,424.93
191883,92650,4942,2,373.88
191884,92651,3779,2,81.87
191885,92651,3053,2,208.8
191886,92651,2107,2,157.72
191887,92652,1654,2,316.42
191888,92652,715,2,249.92
191889,92653,1187,2,162.22
191890,92653,2086,1,110.61
191891,92654,3989,2,196.37
191892,92655,3558,2,169.72
191893,92655,4591,2,499.26
191894,92656,4335,3,406.34
191895,92657,939,3,90.92
191896,92657,1498,1,407.78
191897,92658,2521,3,26.21
191898,92659,701,2,321.19
191899,92659,1466,2,354.65
191900,92659,3279,1,476.93
191901,92660,2594,1,282.21
191902,92660,4822,2,112.04
191903,92660,1793,3,129.8
191904,92661,3215,3,84.12
191905,92662,3387,1,87.51
191906,92662,3358,3,400.28
191907,92663,190,1,483.2
191908,92663,71,2,328.52
191909,92664,3388,1,495.6
191910,92664,3348,1,376.42
191911,92665,3472,1,297.83
191912,92666,2681,1,449.75
191913,92666,4791,3,207.15
191914,92667,279,1,32.0
191915,92668,4626,1,380.67
191916,92668,2495,3,223.35
191917,92668,30,3,494.2
191918,92669,2290,1,288.96
191919,92669,1161,2,27.39
191920,92669,3952,3,398.8
191921,92669,2939,3,70.54
191922,92670,2802,1,451.17
191923,92670,4904,1,331.55
191924,92670,4654,1,469.23
191925,92671,3436,1,134.13
191926,92672,750,2,66.45
191927,92672,4779,2,82.37
191928,92673,1354,2,216.61
191929,92673,4094,2,384.53
191930,92674,1697,3,16.82
191931,92675,1222,3,295.72
191932,92676,2068,1,17.72
191933,92677,2271,2,67.6
191934,92678,1633,3,173.33
191935,92678,2475,3,132.87
191936,92679,4244,2,392.25
191937,92679,922,2,462.73
191938,92680,1918,1,425.53
191939,92681,4341,1,48.95
191940,92681,930,2,292.58
191941,92682,4166,2,187.92
191942,92682,2496,1,153.12
191943,92682,1903,3,376.46
191944,92683,332,2,153.18
191945,92683,437,1,449.63
191946,92684,585,2,214.42
191947,92685,3085,1,275.02
191948,92685,891,2,195.1
191949,92686,1991,2,388.88
191950,92686,3845,1,436.69
191951,92686,3486,1,270.95
191952,92687,3102,1,96.85
191953,92687,1621,2,190.58
191954,92688,1552,3,155.24
191955,92688,2607,2,493.5
191956,92689,1410,3,318.98
191957,92689,436,3,127.09
191958,92689,1489,3,261.52
191959,92690,4407,1,295.78
191960,92690,741,1,412.6
191961,92691,4424,3,460.36
191962,92691,2136,1,440.11
191963,92692,237,3,159.49
191964,92692,1278,2,467.42
191965,92693,4179,2,340.12
191966,92693,321,2,192.57
191967,92694,2707,3,440.45
191968,92694,1078,3,158.89
191969,92694,819,3,353.55
191970,92694,4433,2,50.88
191971,92695,3564,1,375.45
191972,92695,4349,2,123.38
191973,92696,608,2,198.23
191974,92697,2072,1,499.53
191975,92698,4583,2,155.75
191976,92698,1002,3,228.18
191977,92699,3766,3,400.18
191978,92700,3639,3,51.15
191979,92700,2207,2,296.99
191980,92700,782,2,327.2
191981,92701,4329,1,302.26
191982,92701,3351,3,363.21
191983,92702,2866,2,151.65
191984,92702,1479,3,53.83
191985,92703,3343,1,373.66
191986,92704,627,1,444.4
191987,92704,3451,3,452.33
191988,92705,2709,1,250.72
191989,92705,4990,3,256.02
191990,92705,378,2,349.05
191991,92705,4447,2,202.08
191992,92706,1157,2,64.79
191993,92706,2378,3,117.56
191994,92706,3436,3,134.13
191995,92707,4789,1,159.74
191996,92707,2679,2,278.48
191997,92708,4911,1,157.09
191998,92708,3454,2,300.89
191999,92708,1779,3,470.13
192000,92709,4924,3,174.53
192001,92709,130,3,41.26
192002,92710,1089,2,329.68
192003,92711,4177,2,5.48
192004,92711,92,3,288.65
192005,92712,3597,1,158.33
192006,92712,3555,2,441.17
192007,92712,472,1,210.03
192008,92713,222,2,300.8
192009,92714,1186,2,111.48
192010,92714,3362,1,203.85
192011,92714,3667,1,158.95
192012,92715,4873,1,32.98
