cart_item_id,cart_id,product_id,quantity,unit_price
6930,2304,340,3,358.27
6931,2305,2290,2,288.96
6932,2307,4710,3,468.42
6933,2307,2790,3,322.24
6934,2307,2116,1,491.08
6935,2308,902,2,442.38
6936,2308,229,3,427.47
6937,2308,2657,3,220.39
6938,2308,2997,1,486.89
6939,2308,1418,2,386.97
6940,2308,3,1,302.82
6941,2309,2250,2,442.31
6942,2309,274,3,69.54
6943,2309,3924,2,84.26
6944,2309,2576,2,63.96
6945,2310,3554,3,153.51
6946,2311,1319,2,398.8
6947,2312,4089,1,482.11
6948,2312,3813,1,348.89
6949,2312,1903,1,376.46
6950,2313,4473,1,178.44
6951,2313,4903,1,353.79
6952,2313,210,2,341.39
6953,2313,15,3,395.42
6954,2313,780,3,496.27
6955,2314,1982,3,449.94
6956,2315,2659,1,195.22
6957,2315,414,2,89.49
6958,2316,1236,3,447.66
6959,2317,11,2,373.94
6960,2317,4570,3,52.65
6961,2317,2060,2,218.24
6962,2318,2544,3,445.59
6963,2318,3245,3,50.19
6964,2319,3645,2,5.16
6965,2320,4425,3,136.42
6966,2320,2260,2,334.4
6967,2321,3595,1,47.26
6968,2322,4167,1,247.29
6969,2323,3305,1,457.77
6970,2323,4083,3,29.04
6971,2323,4074,1,175.75
6972,2324,3121,2,323.35
6973,2325,1886,1,348.51
6974,2325,1972,1,397.19
6975,2325,4393,1,66.34
6976,2326,175,2,294.76
6977,2326,1934,2,83.81
6978,2326,1904,3,399.16
6979,2326,909,2,219.78
6980,2326,102,1,219.24
6981,2328,65,1,128.17
6982,2328,3293,2,273.66
6983,2329,3959,3,303.95
6984,2329,3,3,302.82
6985,2329,1183,1,113.37
6986,2330,1365,2,497.85
6987,2330,2418,1,35.88
6988,2330,4152,3,24.42
6989,2330,2343,1,135.58
6990,2330,4231,2,49.08
6991,2331,2790,1,322.24
6992,2332,4406,2,355.54
6993,2332,4886,1,327.2
6994,2332,4189,1,281.02
6995,2332,3243,1,459.66
6996,2333,1052,2,388.75
6997,2333,10,1,483.93
6998,2333,2479,1,269.49
6999,2333,3048,1,72.63
7000,2333,4132,1,275.58
7001,2334,416,3,488.05
7002,2334,4271,1,250.1
7003,2334,714,2,234.81
7004,2334,3900,1,245.45
7005,2335,2530,3,480.13
7006,2335,3751,2,114.86
7007,2335,4044,1,188.57
7008,2335,3873,2,107.14
7009,2336,3108,3,77.09
7010,2336,2240,2,270.64
7011,2336,1094,2,119.61
7012,2336,1696,2,186.91
7013,2336,3234,1,306.65
7014,2336,4675,1,452.76
7015,2337,2423,2,280.13
7016,2338,1888,1,293.54
7017,2338,4427,1,6.05
7018,2338,575,3,287.54
7019,2338,3654,2,262.1
7020,2338,4867,3,315.37
7021,2339,1491,2,75.67
7022,2340,1349,2,260.65
7023,2340,3142,2,229.91
7024,2340,3775,3,255.89
7025,2340,1220,2,204.62
7026,2340,2748,3,197.24
7027,2340,2418,1,35.88
7028,2341,1694,1,235.98
7029,2341,4988,3,465.41
7030,2341,1475,2,251.32
7031,2341,4905,1,19.21
7032,2341,3361,1,210.56
7033,2341,459,1,420.47
7034,2342,4892,1,433.13
7035,2343,4028,2,56.61
7036,2343,3054,1,403.06
7037,2344,2847,2,100.33
7038,2344,4903,3,353.79
7039,2344,1949,1,349.27
7040,2345,1286,1,320.19
7041,2345,4023,1,384.72
7042,2346,2378,3,117.56
7043,2346,1818,1,379.51
7044,2346,4343,3,233.43
7045,2346,1579,2,16.99
7046,2346,3219,2,203.09
7047,2347,1370,3,173.21
7048,2347,4165,3,213.38
7049,2347,1185,1,244.45
7050,2347,315,2,251.83
7051,2347,3660,3,100.33
7052,2348,3174,1,133.53
7053,2348,1431,1,460.73
7054,2348,1936,3,263.8
7055,2348,2921,2,226.67
7056,2350,420,2,404.67
7057,2350,2536,3,485.09
7058,2350,2229,3,180.09
7059,2351,3307,1,170.87
7060,2351,3877,2,295.24
7061,2351,4308,1,247.55
7062,2351,761,3,51.9
7063,2353,2597,2,135.93
7064,2353,2298,1,277.86
7065,2353,609,2,144.82
7066,2353,197,3,383.3
7067,2353,2618,3,295.45
7068,2353,464,1,148.46
7069,2354,1533,1,9.77
7070,2354,3385,1,457.36
7071,2356,857,1,493.19
7072,2356,1110,2,284.11
7073,2356,3337,3,366.92
7074,2356,376,2,291.92
7075,2356,3737,1,420.75
7076,2357,4522,2,480.95
7077,2357,2236,1,355.87
7078,2357,2598,1,231.85
7079,2357,465,2,450.59
7080,2358,4021,3,318.48
7081,2358,2168,3,73.3
7082,2358,4166,2,187.92
7083,2358,1809,2,111.19
7084,2358,738,1,253.73
7085,2358,2475,3,132.87
7086,2359,2803,3,96.02
7087,2359,696,2,157.79
7088,2359,1670,1,50.13
7089,2359,2584,2,481.61
7090,2359,968,3,434.67
7091,2359,1761,1,455.91
7092,2360,3021,1,319.65
7093,2360,2411,2,144.48
7094,2360,3160,1,146.4
7095,2360,946,1,104.85
7096,2362,404,2,409.9
7097,2363,1585,2,84.13
7098,2363,1614,2,419.05
7099,2363,4850,2,63.31
7100,2363,1432,1,482.97
7101,2364,2069,1,415.26
7102,2364,1923,2,51.79
7103,2364,879,1,122.07
7104,2364,3088,3,159.22
7105,2365,4085,2,441.43
7106,2365,4338,1,491.81
7107,2365,1870,1,33.68
7108,2365,201,3,232.73
7109,2366,886,3,138.28
7110,2367,2698,1,389.43
7111,2368,3862,3,6.32
7112,2369,2619,3,142.23
7113,2369,2974,3,444.84
7114,2369,3971,2,340.71
7115,2369,4391,3,173.75
7116,2369,4502,1,427.97
7117,2371,864,3,338.89
7118,2371,4543,2,140.19
7119,2371,2488,3,132.19
7120,2372,4204,3,295.77
7121,2372,4815,1,478.75
7122,2372,2506,3,65.16
7123,2372,4676,2,372.33
7124,2372,1874,2,131.3
7125,2374,4683,2,11.81
7126,2374,3384,2,227.07
7127,2375,3121,1,323.35
7128,2375,3292,2,333.36
7129,2375,3831,2,258.44
7130,2377,4515,1,298.54
7131,2377,2619,1,142.23
7132,2377,3120,1,473.12
7133,2377,611,2,499.63
7134,2377,1994,1,81.82
7135,2377,451,1,449.48
7136,2378,425,1,484.44
7137,2378,4510,1,22.15
7138,2378,4426,3,227.43
7139,2379,1944,3,385.71
7140,2379,484,2,414.28
7141,2380,1591,1,94.55
7142,2380,4013,2,421.15
7143,2380,4224,1,458.84
7144,2380,1827,3,94.0
7145,2380,1348,2,384.37
7146,2381,2654,3,454.27
7147,2381,4189,2,281.02
7148,2381,304,3,228.55
7149,2381,586,1,25.02
7150,2381,2907,1,151.98
7151,2382,345,1,139.17
7152,2382,198,2,492.75
7153,2382,1359,1,388.75
7154,2382,237,1,159.49
7155,2383,3225,1,236.22
7156,2383,2277,3,449.14
7157,2383,2885,1,30.9
7158,2384,4158,2,92.47
7159,2384,1618,1,52.81
7160,2385,3603,2,255.76
7161,2385,988,2,398.59
7162,2386,678,1,365.8
7163,2386,2416,2,265.79
7164,2386,2764,1,405.52
7165,2387,2730,2,279.95
7166,2387,3056,2,127.52
7167,2387,2302,2,421.7
7168,2387,1079,2,5.02
7169,2387,3423,2,99.7
7170,2388,507,1,475.32
7171,2388,3301,3,365.76
7172,2388,917,1,32.66
7173,2389,834,2,454.9
7174,2389,4292,1,396.12
7175,2389,873,3,446.64
7176,2389,459,1,420.47
7177,2391,2525,3,289.69
7178,2392,1493,1,323.85
7179,2392,523,3,153.26
7180,2392,3106,3,300.95
7181,2392,3299,2,462.53
7182,2394,1050,3,484.92
7183,2394,2498,3,396.0
7184,2394,2302,3,421.7
7185,2394,360,2,300.22
7186,2395,2622,3,19.51
7187,2396,3401,2,332.49
7188,2396,4557,3,476.98
7189,2396,615,2,481.51
7190,2396,626,2,450.6
7191,2397,33,2,78.36
7192,2398,1770,1,499.21
7193,2398,2190,2,264.39
7194,2399,4712,1,142.61
7195,2399,308,3,390.47
7196,2399,2346,2,83.06
7197,2399,1106,3,261.29
7198,2399,4645,2,437.53
7199,2400,3980,1,132.93
7200,2400,1785,1,66.7
7201,2400,3646,3,491.69
7202,2400,1277,2,268.2
7203,2400,2272,3,454.59
7204,2401,4976,1,70.91
7205,2401,1618,1,52.81
7206,2401,1008,1,473.44
7207,2403,4525,3,401.71
7208,2403,3174,3,133.53
7209,2403,2776,2,320.22
7210,2404,1152,3,160.83
7211,2404,4766,3,473.77
7212,2404,2775,2,16.91
7213,2405,4331,3,177.95
7214,2405,4504,1,232.74
7215,2405,4386,2,139.4
7216,2407,3354,2,26.16
7217,2407,718,3,151.05
7218,2408,4635,3,209.48
7219,2408,3340,2,246.23
7220,2408,403,3,204.94
7221,2409,4682,1,61.92
7222,2409,157,3,175.79
7223,2409,4680,2,126.43
7224,2409,681,2,116.15
7225,2410,575,1,287.54
7226,2410,3529,3,65.02
7227,2410,4106,3,484.49
7228,2411,617,3,149.6
7229,2411,768,1,367.77
7230,2412,458,3,311.22
7231,2413,4767,3,53.18
7232,2414,3926,3,56.17
7233,2414,3064,3,81.28
7234,2414,1389,1,189.73
7235,2414,2042,1,118.45
7236,2414,718,1,151.05
7237,2415,2803,2,96.02
7238,2415,3339,1,244.6
7239,2416,603,1,245.62
7240,2416,1161,1,27.39
7241,2416,4613,1,271.02
7242,2416,1243,1,235.79
7243,2416,4183,3,77.5
7244,2417,3553,1,477.68
7245,2417,2304,3,491.32
7246,2417,2051,2,375.77
7247,2419,515,2,279.12
7248,2419,390,2,198.62
7249,2419,2791,3,379.02
7250,2419,4810,1,138.89
7251,2419,897,1,348.43
7252,2419,739,3,413.17
7253,2420,291,3,216.1
7254,2420,2182,2,286.91
7255,2420,1904,3,399.16
7256,2420,1698,1,297.26
7257,2420,2167,1,183.8
7258,2422,3385,1,457.36
7259,2422,192,3,118.82
7260,2422,3635,1,186.98
7261,2422,232,2,120.24
7262,2424,2187,2,105.08
7263,2424,3965,1,237.15
7264,2424,3188,1,434.99
7265,2424,1775,2,421.53
7266,2424,1719,3,279.73
7267,2424,360,1,300.22
7268,2425,3067,2,290.99
7269,2425,1359,3,388.75
7270,2426,3056,1,127.52
7271,2426,357,3,297.53
7272,2426,3105,2,457.88
7273,2426,4253,1,367.41
7274,2426,4465,3,483.5
7275,2426,475,3,416.98
7276,2427,4143,1,139.3
7277,2427,4858,1,377.77
7278,2427,2230,3,67.41
7279,2427,3555,1,441.17
7280,2427,1113,2,438.84
7281,2427,710,3,217.62
7282,2429,1768,1,279.02
7283,2429,4925,2,163.48
7284,2429,4114,2,94.71
7285,2430,1400,2,122.73
7286,2430,438,3,200.19
7287,2430,746,3,27.09
7288,2430,596,3,407.5
7289,2430,1640,2,62.35
7290,2431,3431,3,237.81
7291,2432,3104,1,184.83
7292,2432,3762,2,334.07
7293,2432,1998,3,363.77
7294,2432,3949,3,237.29
7295,2432,2075,2,405.2
7296,2433,3843,1,86.88
7297,2433,1901,1,41.04
7298,2433,1693,1,400.42
7299,2433,1658,1,234.03
7300,2433,3126,3,400.93
7301,2434,87,3,115.87
7302,2434,4585,1,322.56
7303,2435,3679,2,444.29
7304,2435,5,1,424.01
7305,2435,3236,3,493.27
7306,2435,2011,1,87.9
7307,2435,1390,1,444.97
7308,2436,194,2,113.19
7309,2436,1224,1,119.76
7310,2436,3293,3,273.66
7311,2436,2710,2,37.46
7312,2437,3475,3,143.93
7313,2437,131,2,206.78
7314,2437,3962,1,32.13
7315,2437,2558,2,295.92
7316,2437,1812,2,272.83
7317,2438,3777,3,245.53
7318,2438,4732,3,345.03
7319,2438,2905,2,28.13
7320,2438,961,1,495.67
7321,2439,1800,3,285.74
7322,2440,1180,3,108.23
7323,2440,3607,1,316.44
7324,2440,616,1,25.77
7325,2440,66,1,156.53
7326,2440,1008,3,473.44
7327,2441,3694,1,14.6
7328,2441,1934,3,83.81
7329,2441,2639,3,385.18
7330,2441,2687,2,432.2
7331,2442,4454,2,185.66
7332,2442,1382,1,429.46
7333,2442,302,1,216.64
7334,2443,1018,2,163.46
7335,2443,1482,1,414.15
7336,2443,1848,2,128.26
7337,2443,1104,2,30.48
7338,2444,1439,1,349.34
7339,2444,1519,2,24.49
7340,2445,1977,3,118.64
7341,2445,2371,1,109.25
7342,2445,2078,1,361.58
7343,2445,1939,2,400.2
7344,2445,4908,1,270.07
7345,2445,490,3,408.21
7346,2446,2069,2,415.26
7347,2446,4936,3,245.33
7348,2446,141,2,168.77
7349,2446,4421,3,396.38
7350,2447,2973,1,399.31
7351,2447,4970,1,257.83
7352,2447,4887,2,92.82
7353,2447,2100,2,35.62
7354,2448,2636,3,245.16
7355,2448,1899,3,425.24
7356,2448,2732,2,278.47
7357,2448,3463,1,44.86
7358,2449,4048,1,447.64
7359,2449,3704,1,285.97
7360,2449,1356,2,298.51
7361,2449,3365,2,480.9
7362,2450,4730,1,313.49
7363,2452,2277,2,449.14
7364,2452,3944,1,79.61
7365,2452,243,1,281.38
7366,2452,3696,1,83.43
7367,2452,3915,3,253.02
7368,2452,2542,2,197.94
7369,2453,3593,2,179.71
7370,2454,2229,2,180.09
7371,2454,3523,1,180.44
7372,2455,303,2,469.87
7373,2455,550,1,365.97
7374,2455,3765,3,257.45
7375,2455,125,1,411.94
7376,2455,1749,1,335.87
7377,2455,4724,1,193.04
7378,2456,1264,2,279.9
7379,2456,570,2,79.88
7380,2457,2804,3,369.21
7381,2457,813,3,62.47
7382,2458,3236,1,493.27
7383,2458,3968,1,338.92
7384,2458,4251,1,5.34
7385,2458,2994,1,489.0
7386,2459,2872,3,197.19
7387,2459,3815,1,497.25
7388,2459,3813,2,348.89
7389,2459,3996,2,292.72
7390,2459,603,2,245.62
7391,2459,3988,3,74.75
7392,2460,183,1,222.29
7393,2461,4247,1,299.28
7394,2461,1905,3,86.3
7395,2461,4277,3,466.13
7396,2463,1132,1,466.57
7397,2463,4673,3,281.92
7398,2463,4188,2,107.9
7399,2464,1987,1,84.27
7400,2464,1844,3,309.03
7401,2464,1441,3,485.52
7402,2464,704,1,317.51
7403,2465,2129,3,410.73
7404,2465,2745,1,323.24
7405,2465,4323,1,208.31
7406,2465,1200,1,51.07
7407,2465,3760,1,250.09
7408,2466,951,3,80.01
7409,2466,911,1,92.98
7410,2466,2792,1,292.55
7411,2466,2362,2,221.89
7412,2467,2806,2,231.97
7413,2467,697,1,256.02
7414,2467,4491,2,277.74
7415,2467,2214,3,201.9
7416,2468,1261,3,395.34
7417,2468,4028,1,56.61
7418,2469,1023,3,388.43
7419,2469,4645,1,437.53
7420,2469,699,1,491.05
7421,2470,4494,3,189.56
7422,2470,780,3,496.27
7423,2470,4250,2,140.39
7424,2470,4135,2,82.63
7425,2470,1559,1,290.72
7426,2470,1253,2,317.4
7427,2472,360,1,300.22
7428,2472,3,3,302.82
7429,2472,808,3,331.57
7430,2472,2926,2,373.92
7431,2472,585,2,214.42
7432,2473,3801,1,197.31
7433,2473,4290,3,359.94
7434,2473,283,1,349.78
7435,2475,4549,1,24.48
7436,2476,3829,1,423.81
7437,2476,4911,1,157.09
7438,2476,1301,2,109.6
7439,2476,234,3,388.95
7440,2478,3598,1,357.57
7441,2478,2467,1,45.51
7442,2478,952,2,404.7
7443,2478,1388,1,462.85
7444,2478,284,1,333.18
7445,2478,1939,2,400.2
7446,2479,2551,1,112.01
7447,2479,4620,1,321.35
7448,2479,1414,3,243.06
7449,2480,4107,1,327.56
7450,2480,4984,1,348.91
7451,2480,4419,3,469.68
7452,2480,3478,3,352.18
7453,2481,3923,3,467.01
7454,2481,1298,1,236.35
7455,2481,3517,3,170.67
7456,2481,1120,2,69.21
7457,2481,395,1,450.45
7458,2481,4524,1,46.26
7459,2482,4944,1,222.81
7460,2483,2521,2,26.21
7461,2483,2006,2,344.58
7462,2483,4026,3,25.67
7463,2483,887,1,5.27
7464,2484,3922,3,208.48
7465,2484,1078,3,158.89
7466,2484,2573,2,248.38
7467,2485,3403,3,319.85
7468,2485,1969,2,367.59
7469,2485,468,1,479.02
7470,2485,3038,2,472.92
7471,2486,4464,2,464.89
7472,2486,724,1,176.58
7473,2486,1581,2,336.78
7474,2486,902,2,442.38
7475,2486,1284,2,231.73
7476,2486,3128,1,251.37
7477,2487,1563,1,396.68
7478,2488,2426,1,219.86
7479,2489,3954,3,260.39
7480,2490,3394,2,446.53
7481,2490,860,2,46.87
7482,2491,2952,1,240.44
7483,2492,2715,1,384.39
7484,2492,288,3,489.23
7485,2492,384,2,122.78
7486,2492,540,2,373.26
7487,2493,1563,3,396.68
7488,2493,523,3,153.26
7489,2493,2584,1,481.61
7490,2493,3457,2,216.86
7491,2494,1236,3,447.66
7492,2494,4766,3,473.77
7493,2494,672,3,182.19
7494,2494,3657,3,404.91
7495,2494,2897,3,232.7
7496,2495,3289,1,407.13
7497,2496,4314,2,119.43
7498,2496,148,2,291.56
7499,2496,153,2,26.19
7500,2496,2161,3,305.43
7501,2496,3836,1,376.57
7502,2497,876,2,480.05
7503,2497,3786,3,278.34
7504,2497,4992,2,302.6
7505,2497,1596,1,485.62
7506,2497,1702,3,444.09
7507,2497,1185,2,244.45
7508,2498,825,2,243.81
7509,2498,3945,3,290.58
7510,2498,288,1,489.23
7511,2498,4405,3,421.4
7512,2502,3124,3,147.41
7513,2502,3931,2,207.92
7514,2502,4312,1,195.31
7515,2502,717,2,287.83
7516,2502,332,1,153.18
7517,2503,4487,2,408.9
7518,2503,4981,2,189.99
7519,2505,4488,3,366.02
7520,2505,874,2,180.1
7521,2506,2289,1,234.24
7522,2506,3632,2,443.27
7523,2507,4884,2,164.99
7524,2507,4138,2,207.88
7525,2508,1859,2,33.47
7526,2509,4920,1,387.56
7527,2509,2437,3,256.08
7528,2509,802,2,320.85
7529,2509,4829,2,457.01
7530,2509,42,1,353.79
7531,2509,3059,1,169.6
7532,2510,1598,3,444.24
7533,2510,1553,1,252.07
7534,2510,2406,3,151.56
7535,2510,3657,3,404.91
7536,2510,894,1,212.02
7537,2510,3170,2,181.09
7538,2511,365,1,451.03
7539,2511,4540,3,489.95
7540,2511,4566,1,176.52
7541,2511,376,3,291.92
7542,2511,3263,2,177.68
7543,2512,3615,3,10.65
7544,2512,16,1,162.76
7545,2512,2324,3,274.62
7546,2512,3053,1,208.8
7547,2512,2417,1,113.57
7548,2512,4403,2,22.84
7549,2514,2839,3,380.0
7550,2514,2773,1,167.9
7551,2514,914,2,324.02
7552,2514,2793,2,470.04
7553,2515,1452,1,177.06
7554,2516,4444,1,295.9
7555,2516,1376,2,139.18
7556,2517,3513,2,400.83
7557,2517,3255,1,296.72
7558,2517,3203,3,413.31
7559,2517,1226,2,166.91
7560,2517,575,1,287.54
7561,2517,223,1,243.42
7562,2518,1192,2,103.23
7563,2518,1475,2,251.32
7564,2518,1718,1,495.7
7565,2518,359,2,53.34
7566,2518,16,1,162.76
7567,2519,1117,3,122.89
7568,2519,4378,1,172.53
7569,2519,4674,1,494.13
7570,2519,2130,2,38.3
7571,2522,3659,1,397.52
7572,2523,2188,3,169.48
7573,2523,1698,3,297.26
7574,2523,4381,2,61.99
7575,2523,1286,1,320.19
7576,2524,1169,1,377.97
7577,2524,1452,2,177.06
7578,2524,209,2,183.35
7579,2524,3133,1,5.33
7580,2524,1725,3,54.83
7581,2525,4289,2,195.57
7582,2526,3438,3,365.31
7583,2526,3864,1,350.6
7584,2526,386,2,240.75
7585,2526,2448,2,274.46
7586,2526,83,1,326.18
7587,2526,92,3,288.65
7588,2527,2966,2,212.9
7589,2527,4796,2,76.24
7590,2528,3454,3,300.89
7591,2528,4931,2,477.45
7592,2528,2968,3,490.95
7593,2528,4161,2,120.44
7594,2528,4332,2,269.17
7595,2528,1906,2,454.13
7596,2529,4415,3,239.81
7597,2529,1000,3,423.09
7598,2530,518,2,216.93
7599,2530,4593,1,42.99
7600,2530,1168,1,147.48
7601,2531,4114,3,94.71
7602,2531,1674,1,195.32
7603,2531,2672,1,160.56
7604,2531,2077,1,463.48
7605,2531,4730,1,313.49
7606,2532,1071,2,344.16
7607,2534,3334,2,340.71
7608,2534,3274,3,293.95
7609,2534,4826,2,289.77
7610,2534,1034,1,297.31
7611,2535,3305,3,457.77
7612,2535,4372,1,176.56
7613,2535,1491,1,75.67
7614,2535,677,3,68.48
7615,2535,1782,2,366.28
7616,2535,2542,2,197.94
7617,2536,4447,1,202.08
7618,2536,4211,3,10.72
7619,2536,3060,1,126.91
7620,2537,1867,1,60.45
7621,2537,1387,1,212.52
7622,2538,3876,2,52.02
7623,2538,2209,2,449.14
7624,2539,4221,3,496.05
7625,2539,3495,1,359.66
7626,2539,1125,2,363.83
7627,2539,311,3,47.23
7628,2541,793,2,436.45
7629,2542,4892,3,433.13
7630,2542,331,1,315.46
7631,2542,4823,3,149.09
7632,2543,2170,2,303.56
7633,2543,4293,3,102.79
7634,2544,4246,1,385.16
7635,2544,3418,3,91.38
7636,2544,4494,3,189.56
7637,2544,1714,3,450.21
7638,2544,2038,1,369.66
7639,2544,4798,3,311.87
7640,2546,4581,1,407.95
7641,2546,984,1,376.22
7642,2546,422,2,307.96
7643,2546,3050,1,61.37
7644,2547,3598,1,357.57
7645,2547,862,1,310.06
7646,2547,1288,3,271.88
7647,2547,2062,3,83.39
7648,2548,2168,2,73.3
7649,2548,605,2,62.89
7650,2548,4687,1,342.97
7651,2548,2420,2,443.72
7652,2548,1804,1,215.3
7653,2548,1231,3,93.61
7654,2549,1164,1,256.79
7655,2550,4161,2,120.44
7656,2550,2769,2,457.85
7657,2551,471,3,210.73
7658,2551,2713,3,68.41
7659,2551,4452,2,6.36
7660,2551,2676,2,91.84
7661,2552,4542,3,195.86
7662,2552,4931,2,477.45
7663,2552,2428,2,97.48
7664,2553,3316,2,165.47
7665,2553,2890,2,214.46
7666,2554,1933,2,191.18
7667,2554,710,3,217.62
7668,2554,3307,2,170.87
7669,2554,1357,1,305.32
7670,2554,1242,3,421.85
7671,2555,4954,2,82.32
7672,2555,4313,1,453.34
7673,2556,4393,2,66.34
7674,2557,3508,2,378.11
7675,2557,4690,3,456.08
7676,2557,1183,1,113.37
7677,2557,4537,2,201.4
7678,2557,2670,3,395.16
7679,2558,2201,1,160.99
7680,2559,619,2,405.53
7681,2559,984,1,376.22
7682,2559,2528,3,178.55
7683,2559,3682,2,342.07
7684,2559,3283,1,234.21
7685,2560,2715,3,384.39
7686,2560,3708,1,124.65
7687,2561,3675,2,334.93
7688,2561,135,3,198.54
7689,2561,4208,1,415.13
7690,2563,4446,1,67.5
7691,2565,2929,2,95.31
7692,2565,4412,1,78.71
7693,2565,1767,3,431.69
7694,2565,3915,3,253.02
7695,2567,3490,3,312.89
7696,2568,2121,3,486.98
7697,2568,4686,2,275.4
7698,2568,3905,1,292.86
7699,2568,1133,1,193.74
7700,2569,3228,1,348.18
7701,2569,2754,2,170.94
7702,2570,2106,3,433.26
7703,2570,26,1,209.92
7704,2570,4945,2,255.99
7705,2570,1189,1,438.43
7706,2570,2916,1,147.39
7707,2571,4997,2,273.2
7708,2571,4455,3,433.19
7709,2571,4527,1,497.63
7710,2571,2532,2,237.6
7711,2572,2547,3,328.13
7712,2572,3758,2,266.98
7713,2572,1254,1,296.25
7714,2573,4936,1,245.33
7715,2573,4545,3,182.86
7716,2574,1778,2,241.1
7717,2575,3906,1,174.96
7718,2575,3956,1,484.86
7719,2575,531,3,79.48
7720,2576,2594,1,282.21
7721,2576,899,1,6.78
7722,2576,2532,1,237.6
7723,2576,709,3,69.74
7724,2576,4895,2,58.2
7725,2576,1366,1,319.02
7726,2577,1812,1,272.83
7727,2578,2649,1,383.01
7728,2578,3942,3,143.47
7729,2578,4413,1,281.61
7730,2579,1230,1,433.74
7731,2582,3085,1,275.02
7732,2582,141,2,168.77
7733,2583,15,2,395.42
7734,2583,1185,2,244.45
7735,2583,278,1,223.03
7736,2583,4779,3,82.37
7737,2584,1492,3,12.03
7738,2584,638,2,346.06
7739,2584,3572,2,401.35
7740,2584,2137,2,344.69
7741,2584,3342,1,389.18
7742,2584,871,2,102.78
7743,2586,3140,3,251.95
7744,2586,253,1,114.26
7745,2587,4946,2,131.21
7746,2587,3518,1,77.97
7747,2587,3422,2,78.65
7748,2587,583,2,219.02
7749,2590,4844,2,35.02
7750,2590,4816,3,153.35
7751,2590,2565,2,402.16
7752,2591,4189,1,281.02
7753,2591,1728,3,446.98
7754,2591,3021,2,319.65
7755,2592,208,3,130.87
7756,2592,1348,1,384.37
7757,2592,4255,2,78.96
7758,2593,1902,2,416.15
7759,2594,1659,2,396.02
7760,2594,2683,1,34.97
7761,2594,176,3,201.74
7762,2594,2600,1,359.09
7763,2595,3145,2,12.4
7764,2595,86,1,36.35
7765,2595,3836,1,376.57
7766,2595,1100,1,206.97
7767,2595,2954,2,457.61
7768,2595,2921,2,226.67
7769,2597,4527,1,497.63
7770,2597,4546,2,467.37
7771,2597,2547,1,328.13
7772,2597,1294,2,281.04
7773,2600,4057,1,161.91
7774,2601,4303,2,199.97
7775,2601,4376,3,140.87
7776,2601,99,1,465.46
7777,2601,2084,1,36.39
7778,2601,1278,1,467.42
7779,2601,2537,3,307.55
7780,2602,3678,1,79.28
7781,2602,2884,1,300.57
7782,2602,3399,3,112.73
7783,2603,724,2,176.58
7784,2603,1377,3,474.27
7785,2603,4331,1,177.95
7786,2603,4630,3,55.72
7787,2604,3793,3,80.47
7788,2604,1385,3,9.59
7789,2604,2263,2,363.56
7790,2605,1752,2,333.34
7791,2605,221,2,436.09
7792,2605,2997,1,486.89
7793,2606,2097,2,296.23
7794,2606,504,3,203.31
7795,2607,4809,1,317.84
7796,2607,3861,1,320.15
7797,2607,1869,1,441.73
7798,2607,1607,3,176.66
7799,2607,1438,3,158.71
7800,2607,2259,3,195.74
7801,2608,1241,2,224.48
7802,2608,4188,3,107.9
7803,2608,852,3,404.37
7804,2609,4294,1,23.16
7805,2610,1435,2,156.39
7806,2610,561,1,19.24
7807,2610,4227,2,95.14
7808,2610,4426,1,227.43
7809,2611,823,2,461.92
7810,2611,249,1,271.78
7811,2612,2743,1,166.15
7812,2612,3538,1,269.91
7813,2612,823,2,461.92
7814,2612,1872,3,379.48
7815,2612,241,1,128.12
7816,2612,3772,3,23.49
7817,2613,4711,2,18.67
7818,2613,1071,1,344.16
7819,2613,3393,2,142.83
7820,2613,3695,1,481.77
7821,2613,4541,1,41.68
7822,2614,1604,2,26.84
7823,2614,2755,1,10.34
7824,2614,4923,1,334.06
7825,2614,4261,1,451.09
7826,2614,4184,2,372.74
7827,2614,4542,1,195.86
7828,2615,667,1,402.02
7829,2615,4412,2,78.71
7830,2615,4427,3,6.05
7831,2615,4227,2,95.14
7832,2615,1625,2,46.07
7833,2615,4732,3,345.03
7834,2616,636,1,45.56
7835,2616,333,3,444.57
7836,2618,949,1,364.22
7837,2618,1266,3,354.58
7838,2618,3377,1,387.47
7839,2618,1626,3,492.08
7840,2618,1345,1,338.12
7841,2618,277,1,175.54
7842,2620,4502,1,427.97
7843,2620,2880,1,132.61
7844,2620,2055,2,325.77
7845,2620,2509,3,360.0
7846,2622,178,1,428.22
7847,2622,2956,3,340.03
7848,2622,2971,3,113.93
7849,2623,2617,3,234.48
7850,2623,2281,2,226.08
7851,2623,3291,2,350.16
7852,2623,1035,3,424.66
7853,2623,3675,2,334.93
7854,2623,4799,1,87.27
7855,2624,3730,3,325.58
7856,2624,3950,1,241.88
7857,2625,2412,2,112.77
7858,2625,3636,3,114.17
7859,2625,1915,1,468.6
7860,2626,198,3,492.75
7861,2626,4159,3,360.14
7862,2626,3105,1,457.88
7863,2629,4837,3,284.18
7864,2629,507,2,475.32
7865,2631,3506,3,156.86
7866,2631,1835,1,304.41
7867,2632,2709,1,250.72
7868,2632,4016,2,472.6
7869,2632,4513,3,202.87
7870,2632,3242,1,360.3
7871,2632,446,1,185.96
7872,2633,3989,3,196.37
7873,2634,493,3,154.31
