product_id,category_id,name,base_price,stock_qty,created_at
3999,3,Home Decor Item 3999,266.35,403,2025-06-29T13:30:03
4000,2,Electronic Item 4000,460.96,35,2025-05-26T16:00:38
4001,3,Home Decor Item 4001,352.11,122,2025-10-26T13:58:51
4002,2,Electronic Item 4002,433.86,495,2025-08-01T03:12:16
4003,3,Home Decor Item 4003,227.51,472,2025-06-26T22:08:19
4004,4,Misc Item 4004,92.25,453,2024-12-28T13:00:28
4005,2,Electronic Item 4005,85.17,152,2025-04-07T18:06:07
4006,3,Home Decor Item 4006,57.04,320,2025-10-18T23:17:17
4007,2,Electronic Item 4007,246.69,388,2025-11-02T16:32:18
4008,3,Home Decor Item 4008,152.91,318,2025-03-10T18:51:36
4009,2,Electronic Item 4009,355.78,151,2025-10-17T11:53:08
4010,4,Misc Item 4010,341.93,90,2025-06-07T01:50:38
4011,4,Misc Item 4011,264.04,276,2025-05-15T15:09:57
4012,3,Home Decor Item 4012,308.66,199,2025-01-29T08:52:10
4013,4,Misc Item 4013,421.15,146,2025-04-12T05:36:44
4014,1,Fashion Item 4014,44.23,112,2024-12-17T00:49:21
4015,1,Fashion Item 4015,368.13,442,2025-09-02T23:17:30
4016,4,Misc Item 4016,472.6,267,2025-04-17T20:15:22
4017,4,Misc Item 4017,375.74,279,2025-05-12T01:57:54
4018,1,Fashion Item 4018,76.29,236,2025-05-18T05:51:55
4019,2,Electronic Item 4019,456.82,229,2025-02-12T22:40:36
4020,4,Misc Item 4020,8.59,93,2024-12-21T11:22:25
4021,1,Fashion Item 4021,318.48,416,2025-01-05T17:30:52
4022,4,Misc Item 4022,90.87,488,2024-12-30T02:13:27
4023,2,Electronic Item 4023,384.72,28,2025-07-19T18:53:12
4024,2,Electronic Item 4024,294.09,111,2025-10-27T02:20:31
4025,3,Home Decor Item 4025,67.65,281,2025-06-03T14:36:22
4026,3,Home Decor Item 4026,25.67,372,2025-09-09T18:52:10
4027,2,Electronic Item 4027,364.59,358,2024-12-11T22:48:23
4028,1,Fashion Item 4028,56.61,212,2025-03-27T10:36:36
4029,2,Electronic Item 4029,293.97,326,2025-07-03T16:22:10
4030,2,Electronic Item 4030,394.45,447,2025-06-04T17:05:01
4031,2,Electronic Item 4031,464.08,135,2024-12-18T15:13:21
4032,1,Fashion Item 4032,357.28,319,2025-10-22T00:59:14
4033,2,Electronic Item 4033,235.3,353,2025-04-17T05:52:01
4034,4,Misc Item 4034,123.38,314,2025-07-15T19:32:06
4035,2,Electronic Item 4035,20.73,211,2025-11-14T07:45:38
4036,1,Fashion Item 4036,47.15,483,2025-11-02T22:43:01
4037,3,Home Decor Item 4037,124.46,484,2025-03-13T12:45:45
4038,2,Electronic Item 4038,127.64,217,2025-02-18T08:11:02
4039,3,Home Decor Item 4039,42.47,276,2024-12-18T06:18:27
4040,1,Fashion Item 4040,143.7,413,2025-08-17T19:03:04
4041,1,Fashion Item 4041,329.69,251,2025-09-03T12:18:01
4042,4,Misc Item 4042,186.08,220,2024-12-24T08:18:48
4043,3,Home Decor Item 4043,292.78,459,2025-06-28T18:03:16
4044,2,Electronic Item 4044,188.57,188,2025-11-13T18:26:58
4045,3,Home Decor Item 4045,196.43,288,2024-11-28T07:55:46
4046,4,Misc Item 4046,478.75,146,2025-10-19T10:33:54
4047,4,Misc Item 4047,346.39,67,2024-12-22T17:33:44
4048,4,Misc Item 4048,447.64,396,2025-02-28T07:25:51
4049,2,Electronic Item 4049,160.1,447,2025-10-23T08:42:16
4050,3,Home Decor Item 4050,190.26,151,2024-11-28T20:09:06
4051,1,Fashion Item 4051,404.38,69,2025-03-29T07:57:40
4052,2,Electronic Item 4052,17.73,374,2025-02-20T01:46:17
4053,3,Home Decor Item 4053,184.38,439,2025-07-27T00:38:59
4054,3,Home Decor Item 4054,145.83,146,2025-11-23T00:37:45
4055,1,Fashion Item 4055,323.77,406,2025-11-15T09:57:22
4056,3,Home Decor Item 4056,48.83,282,2025-11-07T17:45:15
4057,2,Electronic Item 4057,161.91,290,2025-10-27T05:56:36
4058,4,Misc Item 4058,48.83,409,2024-12-26T22:18:23
4059,1,Fashion Item 4059,9.04,283,2025-01-27T03:45:25
4060,3,Home Decor Item 4060,366.28,119,2025-07-15T12:38:01
4061,1,Fashion Item 4061,384.73,319,2025-04-20T00:31:08
4062,1,Fashion Item 4062,249.32,148,2025-09-23T02:42:02
4063,3,Home Decor Item 4063,311.53,452,2024-12-05T23:30:09
4064,1,Fashion Item 4064,298.07,156,2025-02-14T05:40:19
4065,2,Electronic Item 4065,324.14,364,2025-10-22T09:51:52
4066,1,Fashion Item 4066,183.43,96,2025-09-28T10:05:14
4067,2,Electronic Item 4067,39.7,111,2025-08-20T19:14:18
4068,1,Fashion Item 4068,479.75,119,2025-04-20T08:07:48
4069,4,Misc Item 4069,487.03,364,2024-12-06T04:24:13
4070,1,Fashion Item 4070,329.32,353,2025-02-19T10:25:06
4071,4,Misc Item 4071,397.63,245,2025-07-02T05:37:16
4072,1,Fashion Item 4072,362.48,400,2025-09-07T06:05:19
4073,2,Electronic Item 4073,217.78,490,2025-03-20T04:08:02
4074,3,Home Decor Item 4074,175.75,423,2025-03-18T14:24:05
4075,3,Home Decor Item 4075,328.24,77,2025-08-04T04:11:01
4076,1,Fashion Item 4076,17.92,100,2024-12-22T12:48:40
4077,1,Fashion Item 4077,486.35,343,2025-10-29T19:26:16
4078,4,Misc Item 4078,381.05,293,2025-01-17T17:07:12
4079,2,Electronic Item 4079,435.47,11,2025-11-20T18:20:55
4080,4,Misc Item 4080,484.08,203,2024-12-10T08:54:38
4081,4,Misc Item 4081,127.67,353,2025-04-05T04:45:55
4082,1,Fashion Item 4082,342.19,267,2025-11-23T05:57:40
4083,1,Fashion Item 4083,29.04,215,2025-08-17T21:50:02
4084,1,Fashion Item 4084,20.16,385,2025-05-03T18:37:48
4085,1,Fashion Item 4085,441.43,277,2024-12-06T11:46:02
4086,1,Fashion Item 4086,170.85,374,2025-11-24T09:53:14
4087,2,Electronic Item 4087,445.22,467,2025-02-23T01:46:33
4088,3,Home Decor Item 4088,181.26,445,2025-09-30T23:13:12
4089,3,Home Decor Item 4089,482.11,470,2025-06-20T12:00:47
4090,2,Electronic Item 4090,273.62,465,2025-08-13T10:58:42
4091,4,Misc Item 4091,421.39,98,2025-09-13T22:09:58
4092,1,Fashion Item 4092,121.52,130,2025-04-16T17:40:01
4093,2,Electronic Item 4093,400.78,264,2025-04-20T13:27:40
4094,1,Fashion Item 4094,384.53,66,2025-11-07T16:20:52
4095,1,Fashion Item 4095,445.68,294,2025-04-14T13:25:06
4096,1,Fashion Item 4096,259.13,2,2025-03-10T03:09:26
4097,1,Fashion Item 4097,44.34,224,2025-08-27T11:06:54
4098,3,Home Decor Item 4098,353.01,456,2025-10-23T04:16:36
4099,1,Fashion Item 4099,459.13,440,2025-08-17T17:16:05
4100,2,Electronic Item 4100,375.43,400,2025-06-09T18:28:57
4101,1,Fashion Item 4101,485.82,465,2025-07-18T00:32:07
4102,2,Electronic Item 4102,377.76,473,2025-07-31T12:43:30
4103,3,Home Decor Item 4103,103.21,449,2024-12-15T20:59:41
4104,3,Home Decor Item 4104,180.32,210,2025-04-24T05:52:47
4105,1,Fashion Item 4105,477.86,329,2025-09-18T01:22:56
4106,4,Misc Item 4106,484.49,192,2025-01-30T13:45:13
4107,3,Home Decor Item 4107,327.56,372,2025-04-13T23:21:45
4108,3,Home Decor Item 4108,438.0,482,2025-02-02T19:05:46
4109,4,Misc Item 4109,294.81,132,2025-11-11T08:54:43
4110,3,Home Decor Item 4110,453.91,16,2025-02-22T02:47:27
4111,4,Misc Item 4111,378.04,484,2025-11-17T22:09:54
4112,2,Electronic Item 4112,98.47,381,2025-03-29T14:03:05
4113,1,Fashion Item 4113,246.07,292,2025-06-10T09:56:13
4114,1,Fashion Item 4114,94.71,488,2025-05-29T21:38:09
4115,2,Electronic Item 4115,168.01,70,2025-10-14T13:35:36
4116,2,Electronic Item 4116,88.44,3,2025-11-21T02:50:11
4117,2,Electronic Item 4117,226.18,138,2025-06-23T14:08:25
4118,2,Electronic Item 4118,120.95,345,2025-09-27T16:01:16
4119,3,Home Decor Item 4119,214.17,465,2025-03-08T08:51:29
4120,1,Fashion Item 4120,225.25,238,2025-02-16T03:09:25
4121,2,Electronic Item 4121,172.23,207,2025-10-19T22:12:24
4122,1,Fashion Item 4122,144.51,357,2025-07-03T00:35:52
4123,3,Home Decor Item 4123,394.65,454,2025-02-22T23:34:08
4124,3,Home Decor Item 4124,430.43,337,2025-03-20T10:01:57
4125,1,Fashion Item 4125,73.57,453,2025-06-13T17:08:51
4126,4,Misc Item 4126,238.81,423,2025-10-15T18:29:03
4127,3,Home Decor Item 4127,433.33,491,2025-04-02T05:33:26
4128,1,Fashion Item 4128,362.16,1,2025-03-22T09:55:14
4129,1,Fashion Item 4129,153.84,205,2025-07-18T21:39:15
4130,4,Misc Item 4130,499.68,438,2025-03-13T22:08:40
4131,2,Electronic Item 4131,155.2,374,2025-06-25T13:06:07
4132,2,Electronic Item 4132,275.58,333,2025-06-08T00:11:51
4133,2,Electronic Item 4133,149.73,345,2025-03-18T14:13:48
4134,2,Electronic Item 4134,444.24,323,2025-09-12T18:31:16
4135,4,Misc Item 4135,82.63,384,2024-12-29T10:43:08
4136,3,Home Decor Item 4136,206.06,292,2025-02-01T04:43:26
4137,3,Home Decor Item 4137,78.46,220,2025-05-26T23:31:21
4138,2,Electronic Item 4138,207.88,206,2024-12-19T11:38:27
4139,3,Home Decor Item 4139,98.51,381,2025-03-31T06:34:22
4140,2,Electronic Item 4140,406.32,249,2025-03-06T04:42:38
4141,3,Home Decor Item 4141,211.37,365,2024-12-01T15:05:54
4142,1,Fashion Item 4142,251.86,430,2024-12-01T05:38:40
4143,1,Fashion Item 4143,139.3,79,2024-12-17T15:04:42
4144,2,Electronic Item 4144,433.29,478,2024-12-12T00:30:55
4145,4,Misc Item 4145,400.23,344,2025-07-12T18:31:58
4146,2,Electronic Item 4146,216.4,202,2025-05-26T20:52:04
4147,1,Fashion Item 4147,55.97,300,2025-07-11T12:46:36
4148,1,Fashion Item 4148,460.12,20,2025-08-19T19:44:01
4149,3,Home Decor Item 4149,35.2,223,2025-08-27T16:27:41
4150,1,Fashion Item 4150,423.35,199,2024-12-22T21:36:50
4151,4,Misc Item 4151,115.23,5,2025-01-18T05:43:17
4152,3,Home Decor Item 4152,24.42,195,2025-08-02T18:43:33
4153,2,Electronic Item 4153,139.52,204,2025-03-26T17:31:16
4154,3,Home Decor Item 4154,104.05,389,2025-01-06T09:59:49
4155,3,Home Decor Item 4155,440.47,204,2025-05-02T09:03:37
4156,2,Electronic Item 4156,112.46,132,2025-09-22T01:28:55
4157,1,Fashion Item 4157,473.5,266,2025-07-31T13:58:49
4158,2,Electronic Item 4158,92.47,172,2025-02-03T23:21:14
4159,3,Home Decor Item 4159,360.14,422,2024-12-05T04:59:10
4160,1,Fashion Item 4160,107.77,479,2025-11-09T23:28:51
4161,1,Fashion Item 4161,120.44,389,2025-08-19T02:24:58
4162,2,Electronic Item 4162,186.73,324,2025-10-16T02:16:02
4163,4,Misc Item 4163,314.84,6,2025-07-12T14:00:09
4164,1,Fashion Item 4164,264.26,363,2025-01-02T08:07:13
4165,2,Electronic Item 4165,213.38,337,2025-05-13T11:14:58
4166,2,Electronic Item 4166,187.92,361,2025-05-28T19:44:23
4167,1,Fashion Item 4167,247.29,356,2025-02-23T22:49:26
4168,2,Electronic Item 4168,19.91,105,2024-11-27T01:37:37
4169,4,Misc Item 4169,484.3,219,2025-03-04T11:39:05
4170,1,Fashion Item 4170,480.97,269,2025-02-15T23:09:15
4171,2,Electronic Item 4171,308.74,310,2025-04-01T12:04:04
4172,1,Fashion Item 4172,189.29,121,2025-09-04T03:28:44
4173,3,Home Decor Item 4173,413.02,215,2025-06-03T17:42:50
4174,1,Fashion Item 4174,10.78,223,2025-04-18T07:16:52
4175,2,Electronic Item 4175,231.58,152,2025-03-18T15:43:14
4176,3,Home Decor Item 4176,290.62,272,2025-04-21T21:56:39
4177,4,Misc Item 4177,5.48,270,2025-06-09T00:10:49
4178,4,Misc Item 4178,193.66,78,2025-10-05T19:04:52
4179,1,Fashion Item 4179,340.12,151,2025-08-13T10:04:11
4180,2,Electronic Item 4180,458.89,147,2025-11-23T23:36:10
4181,1,Fashion Item 4181,373.33,212,2025-05-25T15:04:04
4182,2,Electronic Item 4182,259.21,111,2025-11-11T04:58:21
4183,1,Fashion Item 4183,77.5,413,2025-04-01T23:29:42
4184,1,Fashion Item 4184,372.74,85,2025-05-31T16:42:17
4185,1,Fashion Item 4185,366.21,145,2025-03-13T14:27:57
4186,2,Electronic Item 4186,37.33,341,2025-05-11T06:44:17
4187,1,Fashion Item 4187,10.14,280,2025-03-06T15:14:19
4188,3,Home Decor Item 4188,107.9,439,2025-09-09T15:52:25
4189,3,Home Decor Item 4189,281.02,292,2025-01-09T23:43:30
4190,2,Electronic Item 4190,143.3,247,2025-04-21T04:48:05
4191,2,Electronic Item 4191,459.64,149,2024-11-29T07:00:18
4192,1,Fashion Item 4192,146.35,384,2025-03-20T21:55:59
4193,4,Misc Item 4193,418.52,130,2025-03-19T23:09:12
4194,3,Home Decor Item 4194,441.68,381,2024-11-27T19:04:09
4195,3,Home Decor Item 4195,197.55,176,2025-10-13T10:47:04
4196,3,Home Decor Item 4196,224.06,303,2025-03-01T11:16:18
4197,1,Fashion Item 4197,135.69,22,2025-01-20T16:14:25
4198,2,Electronic Item 4198,200.56,382,2025-06-15T04:49:13
4199,2,Electronic Item 4199,287.47,302,2024-12-17T16:43:34
4200,4,Misc Item 4200,86.87,476,2025-08-05T20:04:02
4201,1,Fashion Item 4201,205.82,168,2025-08-29T02:50:31
4202,3,Home Decor Item 4202,197.49,421,2025-07-29T12:33:30
4203,1,Fashion Item 4203,434.55,214,2025-01-12T20:20:16
4204,4,Misc Item 4204,295.77,30,2025-08-10T13:33:30
4205,2,Electronic Item 4205,232.48,376,2025-02-02T02:27:44
4206,1,Fashion Item 4206,62.32,173,2025-11-04T22:16:02
4207,3,Home Decor Item 4207,489.62,282,2025-05-01T12:37:12
4208,1,Fashion Item 4208,415.13,62,2025-06-19T11:56:57
4209,1,Fashion Item 4209,69.86,278,2025-04-28T16:19:11
4210,2,Electronic Item 4210,161.25,0,2025-11-14T00:49:49
4211,3,Home Decor Item 4211,10.72,448,2025-11-12T04:25:35
4212,4,Misc Item 4212,51.87,277,2025-10-10T17:16:40
4213,3,Home Decor Item 4213,328.77,46,2025-01-24T20:10:31
4214,1,Fashion Item 4214,203.58,401,2025-05-20T05:36:21
4215,2,Electronic Item 4215,337.56,378,2025-01-27T22:49:05
4216,1,Fashion Item 4216,219.38,338,2025-03-20T04:07:37
4217,2,Electronic Item 4217,307.11,75,2025-01-25T23:29:44
4218,1,Fashion Item 4218,459.61,359,2025-10-06T09:04:19
4219,4,Misc Item 4219,113.9,416,2025-09-17T04:13:15
4220,2,Electronic Item 4220,85.78,69,2025-11-05T10:26:31
4221,1,Fashion Item 4221,496.05,109,2025-03-28T04:15:50
4222,2,Electronic Item 4222,177.63,79,2025-04-11T21:38:35
4223,2,Electronic Item 4223,38.81,470,2025-08-26T15:49:52
4224,2,Electronic Item 4224,458.84,198,2025-01-27T17:25:48
4225,2,Electronic Item 4225,51.18,56,2025-09-27T10:44:21
4226,1,Fashion Item 4226,45.53,62,2024-12-21T02:07:33
4227,1,Fashion Item 4227,95.14,182,2025-02-01T12:25:43
4228,1,Fashion Item 4228,395.08,113,2025-09-29T20:33:55
4229,2,Electronic Item 4229,345.32,358,2025-01-22T03:05:01
4230,2,Electronic Item 4230,287.51,207,2025-02-20T05:09:39
4231,1,Fashion Item 4231,49.08,72,2025-11-01T23:01:01
4232,2,Electronic Item 4232,140.67,52,2024-12-09T10:39:03
4233,3,Home Decor Item 4233,404.6,429,2025-11-05T11:13:18
4234,4,Misc Item 4234,132.04,411,2025-02-17T22:19:39
4235,2,Electronic Item 4235,135.49,289,2025-05-31T05:50:13
4236,3,Home Decor Item 4236,425.57,170,2025-03-16T05:39:31
4237,1,Fashion Item 4237,202.2,304,2025-02-14T22:53:50
4238,2,Electronic Item 4238,25.11,132,2025-09-15T08:46:21
4239,1,Fashion Item 4239,311.24,8,2025-07-01T08:20:20
4240,4,Misc Item 4240,93.68,434,2025-08-21T08:05:28
4241,2,Electronic Item 4241,198.31,43,2025-01-23T18:20:52
4242,2,Electronic Item 4242,429.06,146,2025-03-19T01:51:47
4243,1,Fashion Item 4243,494.67,344,2024-11-27T17:15:29
4244,1,Fashion Item 4244,392.25,351,2025-05-13T02:12:33
4245,4,Misc Item 4245,46.98,388,2025-05-11T16:50:06
4246,2,Electronic Item 4246,385.16,157,2025-01-25T11:54:52
4247,4,Misc Item 4247,299.28,323,2024-12-16T15:53:02
4248,1,Fashion Item 4248,187.94,80,2025-03-17T13:02:38
4249,1,Fashion Item 4249,185.14,478,2025-03-18T02:06:44
4250,1,Fashion Item 4250,140.39,492,2025-08-15T18:32:12
4251,3,Home Decor Item 4251,5.34,164,2025-03-04T08:22:30
4252,2,Electronic Item 4252,58.46,489,2025-10-29T18:33:47
4253,2,Electronic Item 4253,367.41,116,2025-06-10T23:40:12
4254,2,Electronic Item 4254,188.88,211,2025-11-18T18:55:50
4255,1,Fashion Item 4255,78.96,371,2024-11-28T02:25:26
4256,4,Misc Item 4256,461.07,296,2025-07-11T21:31:28
4257,3,Home Decor Item 4257,142.2,357,2025-01-03T04:11:19
4258,2,Electronic Item 4258,136.29,464,2025-08-18T07:47:50
4259,3,Home Decor Item 4259,79.81,447,2025-06-25T05:16:48
4260,2,Electronic Item 4260,267.8,116,2025-10-10T23:01:19
4261,4,Misc Item 4261,451.09,264,2025-10-16T12:38:13
4262,4,Misc Item 4262,402.99,290,2025-05-15T01:26:24
4263,4,Misc Item 4263,175.18,237,2025-03-06T08:28:31
4264,3,Home Decor Item 4264,184.0,242,2025-04-09T20:38:50
4265,2,Electronic Item 4265,384.79,153,2025-03-14T11:53:35
4266,3,Home Decor Item 4266,496.11,421,2025-01-11T01:29:41
4267,1,Fashion Item 4267,164.36,167,2025-09-29T04:27:42
4268,2,Electronic Item 4268,168.9,127,2025-07-21T18:40:30
4269,3,Home Decor Item 4269,97.41,492,2025-03-31T01:08:24
4270,2,Electronic Item 4270,192.95,193,2024-11-30T05:18:42
4271,2,Electronic Item 4271,250.1,164,2024-11-30T12:41:55
4272,1,Fashion Item 4272,314.76,160,2025-08-13T04:17:33
4273,2,Electronic Item 4273,304.07,52,2025-05-21T01:57:43
4274,3,Home Decor Item 4274,22.06,430,2025-06-29T03:55:49
4275,1,Fashion Item 4275,410.42,7,2025-05-13T03:57:05
4276,1,Fashion Item 4276,395.28,305,2025-05-15T19:47:10
4277,1,Fashion Item 4277,466.13,109,2025-10-22T09:15:15
4278,1,Fashion Item 4278,65.63,435,2025-05-25T22:39:59
4279,4,Misc Item 4279,393.82,477,2025-04-11T00:55:45
4280,1,Fashion Item 4280,17.45,23,2025-08-13T07:52:11
4281,1,Fashion Item 4281,301.83,186,2024-11-27T11:09:46
4282,2,Electronic Item 4282,368.16,268,2025-03-13T03:33:43
4283,1,Fashion Item 4283,356.72,476,2025-09-22T02:42:51
4284,2,Electronic Item 4284,131.29,233,2025-04-17T22:55:41
4285,4,Misc Item 4285,293.77,23,2025-08-11T23:07:03
4286,1,Fashion Item 4286,118.41,308,2025-06-15T21:18:35
4287,1,Fashion Item 4287,227.98,351,2025-09-27T19:33:23
4288,2,Electronic Item 4288,158.28,241,2025-03-17T21:36:30
4289,1,Fashion Item 4289,195.57,440,2025-05-30T16:16:44
4290,2,Electronic Item 4290,359.94,82,2025-02-19T01:17:33
4291,2,Electronic Item 4291,64.86,424,2025-08-10T12:35:36
4292,2,Electronic Item 4292,396.12,390,2025-04-16T02:03:24
4293,2,Electronic Item 4293,102.79,5,2025-06-26T17:48:38
4294,3,Home Decor Item 4294,23.16,205,2025-05-05T16:27:56
4295,4,Misc Item 4295,51.78,103,2025-07-20T07:07:57
4296,4,Misc Item 4296,262.92,372,2025-07-08T09:52:07
4297,4,Misc Item 4297,330.62,440,2025-04-19T18:07:34
4298,4,Misc Item 4298,94.75,14,2025-05-11T22:21:56
4299,2,Electronic Item 4299,355.22,157,2025-02-13T22:42:44
4300,4,Misc Item 4300,51.95,352,2025-04-30T18:36:55
4301,3,Home Decor Item 4301,411.03,412,2025-01-10T17:22:09
4302,2,Electronic Item 4302,252.32,386,2025-08-18T03:07:19
4303,4,Misc Item 4303,199.97,295,2025-03-18T00:28:09
4304,2,Electronic Item 4304,262.24,243,2025-03-22T17:35:37
4305,2,Electronic Item 4305,108.27,397,2025-06-22T03:40:19
4306,1,Fashion Item 4306,176.29,396,2025-02-16T06:04:05
4307,1,Fashion Item 4307,394.38,437,2025-09-21T23:55:59
4308,3,Home Decor Item 4308,247.55,207,2025-09-29T17:41:42
4309,1,Fashion Item 4309,306.85,171,2025-06-22T11:47:00
4310,1,Fashion Item 4310,103.41,497,2025-07-21T12:44:27
4311,1,Fashion Item 4311,294.59,6,2025-10-14T06:49:51
4312,3,Home Decor Item 4312,195.31,419,2025-07-21T14:09:55
4313,1,Fashion Item 4313,453.34,114,2025-03-01T05:56:56
4314,2,Electronic Item 4314,119.43,231,2025-08-27T05:35:30
4315,3,Home Decor Item 4315,382.03,234,2025-08-26T15:10:55
4316,2,Electronic Item 4316,400.23,290,2025-02-10T14:56:45
4317,2,Electronic Item 4317,237.14,340,2024-12-31T17:40:09
4318,2,Electronic Item 4318,82.69,448,2025-03-21T13:55:25
4319,3,Home Decor Item 4319,157.59,316,2025-10-08T13:56:13
4320,3,Home Decor Item 4320,425.77,2,2025-01-30T15:29:08
4321,3,Home Decor Item 4321,22.29,387,2025-03-03T18:26:03
4322,2,Electronic Item 4322,493.22,245,2025-01-28T20:14:34
4323,4,Misc Item 4323,208.31,139,2025-03-18T05:03:51
4324,1,Fashion Item 4324,247.55,429,2025-03-19T06:58:17
4325,2,Electronic Item 4325,405.2,408,2025-07-14T18:44:03
4326,3,Home Decor Item 4326,195.58,132,2025-02-01T07:52:33
4327,1,Fashion Item 4327,421.77,414,2025-07-27T20:54:29
4328,2,Electronic Item 4328,359.87,66,2025-07-21T06:04:01
4329,2,Electronic Item 4329,302.26,2,2025-02-13T20:59:15
4330,1,Fashion Item 4330,117.36,319,2025-07-17T18:48:27
4331,3,Home Decor Item 4331,177.95,283,2025-11-10T13:22:22
4332,1,Fashion Item 4332,269.17,473,2025-05-04T09:47:36
4333,1,Fashion Item 4333,302.41,155,2025-03-04T05:21:41
4334,2,Electronic Item 4334,232.01,28,2025-07-10T03:44:33
4335,1,Fashion Item 4335,406.34,361,2025-07-19T05:51:21
4336,3,Home Decor Item 4336,440.35,208,2025-05-26T12:07:01
4337,1,Fashion Item 4337,445.97,473,2025-05-08T13:54:36
4338,1,Fashion Item 4338,491.81,403,2025-05-09T15:11:56
4339,4,Misc Item 4339,476.06,462,2025-03-23T23:45:59
4340,1,Fashion Item 4340,299.34,400,2025-10-30T09:58:03
4341,1,Fashion Item 4341,48.95,91,2025-01-09T13:06:39
4342,3,Home Decor Item 4342,59.54,447,2025-01-25T18:59:05
4343,2,Electronic Item 4343,233.43,289,2025-01-06T13:50:07
4344,4,Misc Item 4344,432.21,11,2025-04-23T03:44:55
4345,1,Fashion Item 4345,164.11,441,2024-12-26T17:24:29
4346,2,Electronic Item 4346,109.13,174,2025-11-15T18:24:03
4347,1,Fashion Item 4347,236.33,371,2025-05-04T11:42:16
4348,3,Home Decor Item 4348,34.93,43,2025-01-05T11:11:55
4349,2,Electronic Item 4349,123.38,368,2025-05-07T03:28:11
4350,1,Fashion Item 4350,248.53,129,2025-05-24T09:08:33
4351,4,Misc Item 4351,55.71,377,2025-08-12T21:52:37
4352,4,Misc Item 4352,225.72,171,2024-12-06T12:32:09
4353,2,Electronic Item 4353,380.45,321,2025-05-03T07:34:43
4354,3,Home Decor Item 4354,137.33,253,2025-11-08T14:21:17
4355,2,Electronic Item 4355,366.72,262,2025-08-19T06:32:10
4356,3,Home Decor Item 4356,178.88,109,2025-04-19T18:57:38
4357,4,Misc Item 4357,439.43,317,2025-09-21T13:28:33
4358,2,Electronic Item 4358,98.63,443,2025-04-09T10:44:59
4359,3,Home Decor Item 4359,402.78,131,2025-07-25T03:54:43
4360,3,Home Decor Item 4360,253.78,136,2025-07-16T21:11:47
4361,4,Misc Item 4361,295.87,12,2025-08-17T00:08:39
4362,2,Electronic Item 4362,189.01,2,2024-11-26T18:27:40
4363,2,Electronic Item 4363,31.77,380,2025-05-26T01:08:09
4364,4,Misc Item 4364,305.49,306,2024-12-24T08:15:38
4365,1,Fashion Item 4365,15.56,307,2025-09-03T21:58:15
4366,2,Electronic Item 4366,484.68,500,2025-07-25T05:51:16
4367,2,Electronic Item 4367,402.61,140,2025-10-28T00:22:10
4368,1,Fashion Item 4368,77.25,499,2025-01-09T08:44:27
4369,2,Electronic Item 4369,461.09,2,2025-11-15T20:17:03
4370,3,Home Decor Item 4370,268.19,358,2025-11-07T16:55:25
4371,1,Fashion Item 4371,437.87,400,2024-12-08T05:44:19
4372,4,Misc Item 4372,176.56,271,2025-07-02T14:36:06
4373,2,Electronic Item 4373,413.15,307,2025-04-12T23:28:30
4374,1,Fashion Item 4374,359.76,326,2024-12-13T19:00:08
4375,2,Electronic Item 4375,46.9,80,2025-03-24T01:37:54
4376,2,Electronic Item 4376,140.87,67,2025-01-30T17:59:48
4377,1,Fashion Item 4377,184.36,331,2025-04-01T15:40:30
4378,1,Fashion Item 4378,172.53,21,2025-07-26T04:58:13
4379,3,Home Decor Item 4379,426.93,317,2025-06-11T19:52:45
4380,1,Fashion Item 4380,400.61,7,2024-11-29T20:12:46
4381,2,Electronic Item 4381,61.99,365,2025-06-14T05:48:52
4382,3,Home Decor Item 4382,147.61,364,2025-07-02T05:25:40
4383,4,Misc Item 4383,209.42,476,2025-05-26T18:18:05
4384,2,Electronic Item 4384,169.66,261,2025-10-19T04:39:57
4385,3,Home Decor Item 4385,226.09,397,2025-06-11T19:59:59
4386,4,Misc Item 4386,139.4,294,2025-08-26T17:27:15
4387,1,Fashion Item 4387,259.59,75,2025-07-02T09:33:31
4388,2,Electronic Item 4388,13.43,31,2024-11-28T20:32:45
4389,4,Misc Item 4389,275.97,158,2025-02-08T15:46:30
4390,4,Misc Item 4390,423.5,54,2025-04-17T15:23:58
4391,3,Home Decor Item 4391,173.75,215,2024-12-24T13:08:04
4392,1,Fashion Item 4392,19.79,86,2025-04-10T15:14:01
4393,2,Electronic Item 4393,66.34,79,2025-09-09T13:03:11
4394,2,Electronic Item 4394,102.69,32,2025-07-05T17:31:53
4395,1,Fashion Item 4395,56.09,464,2025-01-05T05:07:25
4396,4,Misc Item 4396,171.51,123,2025-07-01T18:03:50
4397,4,Misc Item 4397,184.95,222,2025-08-24T02:26:38
4398,1,Fashion Item 4398,398.19,475,2024-12-25T13:18:50
4399,2,Electronic Item 4399,392.25,182,2025-11-23T19:56:42
4400,2,Electronic Item 4400,360.18,150,2025-08-17T04:01:49
4401,4,Misc Item 4401,341.84,286,2025-06-16T01:08:46
4402,2,Electronic Item 4402,115.42,284,2025-05-15T05:14:25
4403,3,Home Decor Item 4403,22.84,294,2025-03-06T12:29:37
4404,4,Misc Item 4404,21.54,190,2025-02-17T23:45:15
4405,1,Fashion Item 4405,421.4,88,2025-11-05T01:02:01
4406,1,Fashion Item 4406,355.54,351,2024-12-14T22:16:52
4407,1,Fashion Item 4407,295.78,94,2025-11-25T22:19:24
4408,2,Electronic Item 4408,472.1,487,2025-10-25T10:32:56
